word,similar
Reticent,taciturn
Specious,deceptive
Specious,erroneous
Specious,false
Specious,inaccurate
Specious,incorrect
Specious,plausible
Specious,spurious
Specious,untrue
Stolid,impassive
Tacit,implicit
Tacit,implied
Tacit,indirect
Tacit,unspoken
Taciturn,aloof
Taciturn,dour
Taciturn,laconic
Taciturn,reticent
Transitory,momentary
Transitory,transient
Whimsical,amusing
Whimsical,comical
Whimsical,droll
Whimsical,eccentric
Whimsical,funny
Whimsical,mischievous
Whimsical,odd
Whimsical,unusual
Whimsical,weird
malevolent,malicious
malevolent,malignant
malevolent,murderous
malevolent,sinister
malevolent,vengeful
malevolent,vicious
malevolent,wicked
agile,athletic
agile,buoyant
agile,energetic
agile,frisky
agile,limber
agile,lithe
agile,lively
agile,quick
agile,rapid
agile,sharp
agile,spirited
agile,sprightly
agile,supple
suffocate,asphyxiate
suffocate,drown
suffocate,smother
suffocate,stifle
suffocate,strangle
fragile,delicate
fragile,feeble
fragile,frail
fragile,weak
premature,immature
premature,incomplete
premature,untimely
indigenous,domestic
indigenous,endemic
indigenous,homegrown
indigenous,primitive
apt,appropriate
apt,apropos
apt,correct
apt,felicitous
apt,fitting
apt,happy
apt,relevant
apt,suitable
offhand,casual
offhand,curt
offhand,easygoing
offhand,folksy
offhand,glib
offhand,perfunctory
reminiscent,evocative
reminiscent,redolent
reminiscent,similar
negligent,inadvertent
negligent,inattentive
negligent,lax
negligent,sloppy
affable,amiable
affable,approachable
affable,courteous
affable,genial
affable,gentle
affable,good-humored
affable,good-natured
affable,gracious
affable,pleasant
affable,polite
affable,sociable
affable,urbane
vigorous,active
vigorous,brisk
vigorous,dynamic
vigorous,effective
vigorous,efficient
vigorous,forceful
vigorous,healthy
vigorous,intense
vigorous,lively
vigorous,persuasive
vigorous,potent
vigorous,robust
vigorous,spirited
vigorous,strenuous
vigorous,strong
vigorous,tough
vigorous,vital
vigorous,zealous
fragrant,aromatic
fragrant,delicious
fragrant,perfumed
fragrant,savory
fragrant,spicy
fragrant,sweet
judicious,astute
judicious,careful
judicious,cautious
judicious,circumspect
judicious,considerate
judicious,expedient
judicious,prudent
judicious,rational
judicious,reasonable
judicious,sane
judicious,sensible
judicious,shrewd
judicious,skillful
judicious,sober
judicious,thorough
hospitable,congenial
hospitable,courteous
hospitable,friendly
hospitable,neighborly
invincible,bulletproof
invincible,impassable
invincible,impregnable
invincible,indomitable
invincible,invulnerable
invincible,irresistible
invincible,unassailable
invincible,unbeatable
invincible,untouchable
cryptic,ambiguous
cryptic,arcane
cryptic,enigmatic
cryptic,equivocal
cryptic,incomprehensible
cryptic,mysterious
cryptic,strange
cryptic,vague
cryptic,veiled
sadistic,barbarous
sadistic,brutal
sadistic,perverse
sadistic,ruthless
sadistic,vicious
dormant,asleep
dormant,comatose
dormant,inert
dormant,inoperative
dormant,latent
dormant,passive
dormant,sidelined
dormant,sluggish
grievous,appalling
grievous,atrocious
grievous,calamitous
grievous,damaging
grievous,deplorable
grievous,dire
grievous,dreadful
grievous,egregious
grievous,flagrant
grievous,glaring
grievous,heinous
grievous,intolerable
grievous,lamentable
grievous,monstrous
grievous,outrageous
grievous,shameful
grievous,shocking
grievous,tragic
grievous,unbearable
renowned,acclaimed
renowned,distinguished
renowned,eminent
renowned,esteemed
renowned,famed
renowned,great
renowned,illustrious
renowned,notable
renowned,noted
renowned,outstanding
renowned,prominent
renowned,well-known
mischievous,impish
mischievous,malicious
mischievous,naughty
mischievous,playful
mischievous,rude
mischievous,sly
erratic,abnormal
erratic,arbitrary
erratic,bizarre
erratic,capricious
erratic,eccentric
erratic,inconsistent
erratic,irregular
erratic,mercurial
erratic,uncertain
erratic,unreliable
erratic,unstable
erratic,unusual
erratic,volatile
erratic,wayward
erratic,weird
erratic,whimsical
abstruse,esoteric
abstruse,perplexing
colloquial,conversational
colloquial,vernacular
gullible,foolish
gullible,unsophisticated
gullible,unsuspecting
gullible,wide-eyed
cumbersome,bulky
cumbersome,burdensome
cumbersome,embarrassing
cumbersome,heavy
cumbersome,inconvenient
cumbersome,ponderous
cumbersome,tiresome
cumbersome,unwieldy
unscathed,unharmed
unscathed,unhurt
unscathed,uninjured
unscathed,unmarked
unscathed,untouched
pivotal,central
pivotal,climactic
pivotal,critical
pivotal,crucial
pivotal,decisive
pivotal,essential
pivotal,momentous
pivotal,vital
buoyant,bouncy
buoyant,resilient
boisterous,clamorous
boisterous,loud
boisterous,rambunctious
boisterous,raucous
boisterous,riotous
boisterous,rollicking
boisterous,rowdy
boisterous,strident
boisterous,unruly
boisterous,uproarious
boisterous,vociferous
treacherous,slippery
treacherous,tricky
treacherous,unreliable
indulgent,considerate
indulgent,fond
indulgent,kindly
indulgent,permissive
indulgent,tolerant
evasive,ambiguous
evasive,cagey
evasive,deceptive
evasive,false
evasive,misleading
evasive,unclear
evasive,vague
bogus,fake
bogus,false
bogus,fictitious
bogus,forged
bogus,fraudulent
bogus,phony
bogus,sham
bogus,spurious
incongruous,bizarre
incongruous,contradictory
incongruous,inappropriate
incongruous,incoherent
incongruous,incompatible
repulsive,abhorrent
repulsive,creepy
repulsive,distasteful
repulsive,hateful
repulsive,hideous
repulsive,nasty
repulsive,objectionable
repulsive,odious
repulsive,off-putting
repulsive,revolting
repulsive,ugly
repulsive,unpleasant
repulsive,vile
cognizant,apprehensive
cognizant,conscious
cognizant,informed
cognizant,judicious
cognizant,knowledgeable
cognizant,observant
irate,annoyed
irate,enraged
irate,exasperated
irate,furious
irate,incensed
irate,indignant
irate,infuriated
irate,irritated
irate,livid
frantic,agitated
frantic,angry
frantic,delirious
frantic,distraught
frantic,frenetic
frantic,frenzied
frantic,furious
frantic,hectic
frantic,mad
frantic,overwrought
frantic,weird
derogatory,defamatory
derogatory,degrading
derogatory,demeaning
derogatory,disparaging
derogatory,sarcastic
derogatory,slanderous
derogatory,unflattering
valiant,courageous
valiant,fearless
valiant,gallant
valiant,gutsy
valiant,heroic
valiant,indomitable
valiant,intrepid
valiant,noble
valiant,plucky
valiant,stout
valiant,strong-willed
valiant,vigorous
irrevocable,immutable
irrevocable,irreversible
irrevocable,permanent
soggy,humid
soggy,moist
soggy,muggy
soggy,mushy
soggy,saturated
soggy,soaked
soggy,sodden
soggy,soft
soggy,spongy
soggy,sticky
soggy,sultry
soggy,waterlogged
voluptuous,appealing
voluptuous,delightful
voluptuous,sensuous
voluptuous,sexy
vindictive,cruel
vindictive,malicious
vindictive,merciless
vindictive,resentful
vindictive,retaliatory
vindictive,ruthless
vindictive,spiteful
vindictive,unforgiving
vindictive,vengeful
precursory,inaugural
precursory,preparatory
noxious,corrupting
noxious,destructive
noxious,fetid
noxious,harmful
noxious,pernicious
noxious,poisonous
noxious,putrid
noxious,toxic
noxious,unhealthy
noxious,virulent
personable,affable
personable,amiable
personable,attractive
personable,charming
personable,easygoing
personable,gregarious
personable,likable
personable,pleasant
hapless,unlucky
hapless,woeful
distraught,agitated
distraught,anxious
distraught,concerned
distraught,confused
distraught,crazy
distraught,distressed
distraught,frantic
distraught,hysterical
distraught,mad
distraught,perturbed
distraught,tormented
distraught,troubled
diabolical,cruel
diabolical,fiendish
diabolical,heinous
diabolical,hellish
diabolical,vicious
diabolical,vile
diabolical,wicked
lustrous,burnished
lustrous,dazzling
lustrous,gleaming
lustrous,glistening
lustrous,glorious
lustrous,glowing
lustrous,incandescent
lustrous,luminous
lustrous,polished
lustrous,radiant
lustrous,shimmering
lustrous,shiny
lustrous,sparkling
lustrous,splendid
lustrous,waxy
vitriolic,antagonistic
vitriolic,biting
vitriolic,bitter
vitriolic,caustic
vitriolic,harsh
illicit,adulterous
illicit,bootleg
illicit,clandestine
illicit,contraband
illicit,furtive
illicit,illegal
illicit,illegitimate
illicit,immoral
illicit,improper
illicit,prohibited
illicit,unauthorized
illicit,unlawful
illicit,unlicensed
illicit,wrongful
apropos,apt
apropos,germane
apropos,opportune
apropos,pertinent
haughty,cavalier
haughty,contemptuous
haughty,imperious
haughty,indifferent
haughty,snobbish
haughty,snooty
apprehensive,afraid
apprehensive,concerned
apprehensive,doubtful
apprehensive,jittery
apprehensive,jumpy
apprehensive,suspicious
apprehensive,uncertain
apprehensive,uneasy
apprehensive,uptight
latent,inherent
latent,lurking
latent,smoldering
latent,suppressed
latent,underlying
latent,unrealized
latent,veiled
viscous,gooey
viscous,slimy
viscous,syrupy
inept,awkward
inept,bumbling
inept,incompetent
inept,inefficient
prevalent,common
prevalent,commonplace
prevalent,everyday
prevalent,extensive
prevalent,frequent
prevalent,new
prevalent,normal
prevalent,popular
prevalent,prevailing
prevalent,rampant
prevalent,rife
prevalent,ubiquitous
prevalent,universal
aloof,detached
aloof,distant
aloof,haughty
aloof,indifferent
aloof,standoffish
aloof,unresponsive
aloof,unsympathetic
indomitable,impregnable
indomitable,invincible
indomitable,invulnerable
indomitable,obstinate
indomitable,stubborn
indomitable,unassailable
indomitable,unbeatable
indomitable,willful
perilous,delicate
perilous,dicey
perilous,hazardous
perilous,precarious
perilous,risky
perilous,rugged
perilous,shaky
perilous,threatening
perilous,ticklish
perilous,touchy
perilous,treacherous
perilous,uncertain
perilous,unstable
dismal,depressing
dismal,dim
dismal,discouraging
dismal,disheartening
dismal,dull
dismal,ghastly
dismal,horrible
dismal,horrid
dismal,miserable
dismal,murky
dismal,sad
incredulous,doubtful
incredulous,hesitant
incredulous,quizzical
incredulous,skeptical
incredulous,suspicious
incredulous,unconvinced
incredulous,unsatisfied
incessant,ceaseless
incessant,constant
incessant,continual
incessant,continuous
incessant,endless
incessant,interminable
incessant,nonstop
incessant,perpetual
incessant,relentless
incessant,round-the-clock
incessant,unceasing
incessant,unending
incessant,unrelenting
incessant,unremitting
immaculate,bright
immaculate,exquisite
immaculate,flawless
immaculate,impeccable
immaculate,neat
immaculate,snowy
immaculate,spotless
astute,adroit
astute,canny
astute,crafty
astute,discerning
astute,insightful
astute,intelligent
astute,keen
astute,shrewd
coy,bashful
coy,evasive
coy,self-effacing
coy,skittish
coy,timid
exorbitant,enormous
exorbitant,inordinate
exorbitant,outrageous
exorbitant,pricey
exorbitant,steep
exorbitant,unconscionable
exorbitant,unreasonable
exorbitant,unwarranted
nonchalant,aloof
nonchalant,apathetic
nonchalant,casual
nonchalant,detached
nonchalant,dispassionate
nonchalant,effortless
nonchalant,lackadaisical
nonchalant,lukewarm
nonchalant,mellow
nonchalant,offhand
nonchalant,unconcerned
nonchalant,unemotional
nonchalant,unflappable
nonchalant,unperturbed
nonchalant,unruffled
impassive,emotionless
impassive,matter-of-fact
impassive,placid
impassive,reticent
impassive,serene
impassive,stoic
impassive,stolid
impassive,taciturn
impassive,unemotional
impassive,unflappable
impassive,unruffled
boorish,barbaric
boorish,churlish
boorish,coarse
boorish,impolite
boorish,rude
boorish,tasteless
boorish,ugly
boorish,uncivilized
boorish,vulgar
oblivious,blind
oblivious,deaf
oblivious,inattentive
oblivious,unconcerned
oblivious,unfamiliar
oblivious,uninformed
nebulous,ambiguous
nebulous,amorphous
nebulous,hazy
nebulous,imprecise
nebulous,murky
nebulous,shadowy
nebulous,vague
ominous,apocalyptic
ominous,dangerous
ominous,dark
ominous,dire
ominous,dismal
ominous,gloomy
ominous,grim
ominous,haunting
ominous,perilous
ominous,portentous
ominous,prophetic
ominous,sinister
ominous,threatening
pliant,compliant
pliant,docile
pliant,pliable
dubious,arguable
dubious,debatable
dubious,equivocal
dubious,fishy
dubious,hesitant
dubious,improbable
dubious,problematic
dubious,questionable
dubious,reluctant
dubious,shady
dubious,skeptical
dubious,suspicious
dubious,uncertain
dubious,unclear
dubious,unconvinced
dubious,unreliable
dubious,unsure
cantankerous,cranky
cantankerous,dour
cantankerous,grouchy
cantankerous,grumpy
cantankerous,irascible
cantankerous,prickly
cantankerous,quarrelsome
cantankerous,testy
chaste,celibate
chaste,monogamous
chaste,platonic
chaste,subdued
chaste,unblemished
chaste,virginal
morbid,ghastly
morbid,ghoulish
morbid,grim
morbid,gruesome
morbid,macabre
morbid,melancholy
morbid,pessimistic
morbid,unnatural
feral,ferocious
superfluous,excessive
superfluous,expendable
superfluous,gratuitous
superfluous,redundant
superfluous,unneeded
superfluous,useless
lackluster,boring
lackluster,flat
lackluster,ho-hum
lackluster,muted
lackluster,uninspired
pious,born-again
pious,devout
pious,righteous
pious,saintly
pious,sanctimonious
frenetic,frantic
frenetic,frenzied
frenetic,furious
frenetic,obsessive
temperate,agreeable
temperate,balmy
temperate,levelheaded
temperate,mild
temperate,pleasant
temperate,restrained
temperate,sober
tawdry,sleazy
tawdry,tacky
tawdry,vulgar
jocular,cheerful
jocular,humorous
jocular,joking
jocular,jolly
jocular,jovial
jocular,lighthearted
jocular,playful
jocular,teasing
terse,brusque
terse,concise
terse,cryptic
terse,curt
terse,elliptical
terse,incisive
terse,laconic
terse,pithy
terse,precise
terse,succinct
terse,trenchant
guileless,unsophisticated
discreet,attentive
discreet,careful
discreet,considerate
discreet,intelligent
discreet,noncommittal
discreet,prudent
discreet,reasonable
discreet,restrained
discreet,tactful
discreet,thoughtful
discreet,watchful
itinerate,pastoral
itinerate,peripatetic
itinerate,wandering
innocuous,banal
innocuous,bland
innocuous,inoffensive
innocuous,insipid
innocuous,painless
tepid,dull
tepid,halfhearted
tepid,mild
tepid,unenthusiastic
tepid,warm
exhaustive,comprehensive
exhaustive,encyclopedic
exhaustive,extensive
exhaustive,full-scale
exhaustive,in-depth
exhaustive,intensive
exhaustive,sweeping
exhaustive,thorough
sodden,soaked
sodden,soggy
heinous,abhorrent
heinous,abominable
heinous,atrocious
heinous,flagrant
heinous,hateful
heinous,hideous
heinous,horrendous
heinous,infamous
heinous,nefarious
heinous,odious
heinous,outrageous
heinous,revolting
heinous,scandalous
heinous,shocking
heinous,unspeakable
heinous,vicious
sketchy,cursory
sketchy,faulty
sketchy,inadequate
sketchy,insufficient
sketchy,perfunctory
sketchy,preliminary
sketchy,skimpy
sketchy,superficial
sketchy,vague
urbane,affable
urbane,cosmopolitan
urbane,cultured
urbane,elegant
urbane,polished
urbane,refined
urbane,sophisticated
urbane,suave
urbane,well-bred
quixotic,dreamy
quixotic,foolish
quixotic,impractical
quixotic,impulsive
quixotic,romantic
quixotic,unrealistic
quixotic,utopian
equivocal,ambiguous
equivocal,ambivalent
equivocal,dubious
equivocal,evasive
equivocal,muddled
equivocal,puzzling
equivocal,unclear
equivocal,vague
provisional,conditional
provisional,interim
provisional,temporary
provisional,transitional
vain,arrogant
vain,cocky
puerile,callow
puerile,infantile
discrete,disconnected
discrete,distinct
discrete,various
churlish,grumpy
churlish,ornery
churlish,rude
churlish,sullen
churlish,uncivilized
auspicious,advantageous
auspicious,felicitous
auspicious,opportune
auspicious,promising
auspicious,propitious
assiduous,diligent
assiduous,exacting
assiduous,indefatigable
assiduous,laborious
assiduous,scrupulous
assiduous,zealous
coda,farewell
coda,windup
indelible,enduring
indelible,lasting
indelible,memorable
indelible,stirring
indelible,unforgettable
odious,abhorrent
odious,abominable
odious,disgusting
odious,horrid
odious,loathsome
odious,obnoxious
odious,repugnant
odious,repulsive
odious,revolting
odious,vile
taut,tense
ignominious,disgraceful
ignominious,embarrassing
ignominious,shameful
avid,ardent
avid,devoted
avid,eager
avid,fanatical
avid,fervent
avid,hungry
avid,impatient
avid,insatiable
avid,keen
avid,passionate
avid,ravenous
avid,thirsty
avid,voracious
avid,zealous
bellicose,antagonistic
bellicose,combative
bellicose,threatening
florid,baroque
florid,decorative
florid,flamboyant
florid,ornate
florid,sonorous
facile,effortless
facile,glib
facile,hasty
contiguous,adjoining
contiguous,neighboring
pernicious,damaging
pernicious,dangerous
pernicious,deadly
pernicious,destructive
pernicious,detrimental
pernicious,devastating
pernicious,harmful
pernicious,lethal
pernicious,malicious
pernicious,nefarious
pernicious,noxious
pernicious,poisonous
pernicious,ruinous
pernicious,toxic
pernicious,virulent
morose,cranky
morose,dour
morose,gloomy
morose,glum
morose,grouchy
morose,melancholy
morose,mournful
morose,sad
morose,sullen
morose,surly
morose,testy
morose,ugly
transitory,momentary
transitory,transient
extant,surviving
squalid,dingy
squalid,fetid
squalid,filthy
squalid,grimy
squalid,muddy
squalid,musty
squalid,ramshackle
squalid,seedy
squalid,shabby
squalid,sordid
squalid,wretched
visceral,ingrained
visceral,innate
visceral,intuitive
shrewd,astute
shrewd,cagey
shrewd,canny
shrewd,crafty
shrewd,farsighted
shrewd,ingenious
shrewd,judicious
shrewd,keen
shrewd,penetrating
shrewd,perceptive
shrewd,probing
shrewd,prudent
shrewd,sensible
shrewd,sharp
shrewd,slick
shrewd,sly
shrewd,smart
shrewd,wily
shrewd,wise
conspicuous,apparent
conspicuous,discernible
conspicuous,distinct
conspicuous,evident
conspicuous,noticeable
conspicuous,visible
rife,abundant
rife,alive
rife,plentiful
rife,popular
rife,prevalent
rife,rampant
rife,replete
rancorous,acrimonious
rancorous,bitter
macabre,frightening
macabre,ghastly
macabre,ghoulish
macabre,grim
macabre,grisly
macabre,gruesome
macabre,lurid
macabre,morbid
macabre,spooky
macabre,weird
sumptuous,awe-inspiring
sumptuous,beautiful
sumptuous,deluxe
sumptuous,elegant
sumptuous,extravagant
sumptuous,gorgeous
sumptuous,grand
sumptuous,lavish
sumptuous,luscious
sumptuous,luxuriant
sumptuous,magnificent
sumptuous,opulent
sumptuous,palatial
sumptuous,plush
sumptuous,posh
sumptuous,superb
sumptuous,swank
sophomoric,foolish
dogmatic,arbitrary
dogmatic,arrogant
dogmatic,assertive
dogmatic,categorical
dogmatic,emphatic
dogmatic,fanatical
dogmatic,intolerant
dogmatic,obstinate
dogmatic,stubborn
dogmatic,unequivocal
irksome,aggravating
irksome,bothersome
irksome,irritating
irksome,tedious
irksome,troublesome
irksome,troubling
irksome,vexing
imperious,arrogant
imperious,autocratic
imperious,dictatorial
imperious,domineering
imperious,exacting
imperious,haughty
imperious,high-handed
imperious,tyrannical
brash,bold
brash,cheeky
brash,cocky
brash,impetuous
brash,reckless
brash,rude
verdant,flourishing
verdant,grassy
verdant,leafy
verdant,lush
palatial,deluxe
palatial,imposing
palatial,luxurious
palatial,magnificent
palatial,plush
palatial,spacious
palatial,stately
palatial,sumptuous
propitious,advantageous
propitious,auspicious
propitious,opportune
rapacious,ferocious
rapacious,greedy
rapacious,marauding
rapacious,predatory
rapacious,ravenous
rapacious,voracious
fetid,noxious
fetid,putrid
fetid,revolting
fetid,smelly
fetid,stinking
fetid,stinky
impetuous,ardent
impetuous,impulsive
rueful,mournful
rueful,sad
skiff,canoe
skiff,dinghy
skiff,rowboat
blithe,carefree
blithe,jaunty
blithe,jovial
blithe,lighthearted
blithe,sprightly
petrous,craggy
petrous,jagged
petrous,rough
seminal,influential
restive,agitated
restive,fractious
restive,jittery
restive,recalcitrant
restive,restless
restive,tense
restive,uneasy
restive,unruly
prudish,fastidious
prudish,narrow-minded
prudish,prissy
prudish,puritanical
prudish,squeamish
prudish,uptight
labyrinthine,convoluted
labyrinthine,intricate
labyrinthine,meandering
labyrinthine,serpentine
labyrinthine,tangled
labyrinthine,tortuous
labyrinthine,twisting
labyrinthine,winding
poignant,bitter
poignant,disturbing
poignant,emotional
poignant,heartbreaking
poignant,heartrending
poignant,moving
poignant,passionate
poignant,pathetic
poignant,sad
poignant,sentimental
poignant,touching
petulant,cranky
petulant,fractious
petulant,impatient
petulant,irritable
petulant,perverse
petulant,sullen
petulant,testy
petulant,whiny
lugubrious,mournful
lugubrious,sorrowful
maudlin,mawkish
maudlin,mushy
maudlin,romantic
maudlin,sentimental
maudlin,syrupy
maudlin,weepy
sordid,disreputable
sordid,nasty
sordid,shameful
sordid,sleazy
sordid,squalid
sordid,vile
cursory,desultory
cursory,offhand
cursory,perfunctory
cursory,random
cursory,sketchy
cursory,superficial
sinuous,crooked
sinuous,curved
sinuous,meandering
sinuous,serpentine
sinuous,undulating
vigilant,anxious
vigilant,attentive
vigilant,aware
vigilant,cautious
vigilant,circumspect
vigilant,keen
vigilant,observant
vigilant,wary
salacious,indecent
salacious,lewd
salacious,obscene
salacious,prurient
recalcitrant,fractious
recalcitrant,obstinate
recalcitrant,rebellious
recalcitrant,unruly
recalcitrant,wayward
tangential,extraneous
tangential,unrelated
finicky,choosy
finicky,fastidious
finicky,fussy
finicky,scrupulous
finicky,squeamish
trenchant,acerbic
trenchant,biting
trenchant,caustic
trenchant,incisive
trenchant,mordant
trenchant,penetrating
trenchant,pointed
trenchant,pungent
trenchant,salient
trenchant,unsparing
untoward,adverse
untoward,disturbing
untoward,perverse
untoward,unfortunate
untoward,unmanageable
voluble,chatty
voluble,loquacious
prosaic,banal
prosaic,drab
prosaic,everyday
prosaic,humdrum
prosaic,mundane
prosaic,workaday
raffish,bohemian
raffish,disreputable
raffish,jaunty
raffish,rakish
felicitous,apt
felicitous,opportune
felicitous,propitious
felicitous,telling
ecumenical,comprehensive
incipient,embryonic
incipient,nascent
ineffable,ethereal
ineffable,heavenly
ineffable,indescribable
ineffable,transcendent
ineffable,unspeakable
plaintive,grief-stricken
plaintive,heartrending
plaintive,melancholy
plaintive,mournful
plaintive,sad
plaintive,sorrowful
plaintive,wistful
ostensible,avowed
ostensible,plausible
ostensible,professed
ostensible,purported
piquant,peppery
piquant,poignant
piquant,pungent
piquant,racy
piquant,savory
piquant,spicy
piquant,tangy
piquant,zesty
deferential,civil
deferential,courteous
